businessId,AvgFromReviews,wIDF,wAvg,wRM,wBase
bc_nukU3dtZ6zGm4oXqeuA,3.25,3.715144,3.783022,3.815047,3.931511
KLaxBc83JnxyGf7GP7enYA,3.621622,3.826619,3.802508,3.797634,3.797634
LI8-xzJrr27hOhzMtRTW2Q,2.714286,3.594971,3.647453,3.662329,3.735896
vuTx_fB-K_b3-WWjXiTdJg,2.333333,3.535451,3.588055,3.615472,3.735896
nGxB4TeUGXsYcIDRX4gRWw,4.333333,3.774711,3.806462,3.830243,3.766723
QaKtwJTSoIgQE1Yg3qiEXA,4.888889,3.889949,3.905452,3.914371,3.914371
NQhPkGeHiljeg7tXPTHJeA,3.482759,3.464541,3.541636,3.584315,3.639991
L7iQair3PV3qUnup9I-_1Q,3.5,3.598928,3.689583,3.757911,3.766723
S-85eD4cnHA8uvgC7DyvZg,4.333333,3.853483,3.81092,3.803655,3.803655
8qhGW34nVmI0OFzQz0uu9A,4.75,4.049694,3.966937,3.962993,4.050431
_yUnSG3p6yn2L2KiEjr-XQ,3.75,3.273469,3.279765,3.287169,3.766723
4IAzFJ159GEaIGX1-y6Bmw,2.333333,3.55854,3.597611,3.624586,3.700165
GIq8xpATRhLfqHomSpVVgA,3,3.509079,3.56304,3.601918,3.766723
-8aZ0v511M1zpoZAC3N3VA,4,4.119884,4.064291,4.019505,3.993369
NUR1pLEwUETAvcW_1rfGFw,4,3.737596,3.727418,3.720873,3.766723
U1yAeLnWth_E1TmPasagbw,4.25,3.980247,3.968207,3.964834,3.964834
YWDfUAPwScdW_9GmGskkZg,3.333333,3.558206,3.604988,3.621726,3.621726
pmeEYeeqgcbsc4CSZku-YQ,3.333333,3.853483,3.81092,3.803655,3.803655
2RusLQcgpQ2BajF_1zevKg,3.72093,3.883433,3.828019,3.818623,3.818623
jJsZuOO3DQA_WgSrfZ6O7w,4,3.505847,3.561461,3.616552,3.766723
BQOLVEsUCPM4yJcNkTO2VQ,3.6,3.735896,3.735896,3.735896,3.735896
UOA5soaz7A1MLN7LJaDuYw,2.666667,3.824118,3.791792,3.788788,3.788788
AlspsoZqH1LGCIBgnCAEuQ,4.166667,4.120118,4.092044,4.096203,4.096203
qz4ZOcv-840UjfCEYI4qZg,4.209302,3.661664,3.675903,3.680327,3.680327
Su8UxQI3ggk1-IXGZliZ5g,1.75,3.55854,3.597611,3.624586,3.700165
l0j92AJUFpkKbj4BFpN4vg,4.666667,3.04234,3.109742,3.147404,3.766723
DlLduXXSwjkm7OL4Z1iH1A,3.25,3.651898,3.680307,3.686521,3.735896
C1xciP65n4t4R1Q4h1zOHw,4.25,4.050911,4.004476,3.986875,4.076851
R1kKjAO5kZO6d0gQGqrvGA,3.32381,3.669786,3.694641,3.700165,3.700165
FA_PQwYxwrJTsxZFpMmshw,4.666667,3.959192,3.900638,3.878701,4.018717
pL-VsE4cmWYYVt196-4WgA,3.666667,3.860694,3.860428,3.867485,3.766723
#NAME?,3.8,3.830653,3.799761,3.78548,3.813395
3r5V8n1sabGkueQFsqoC6Q,3.416667,3.695859,3.735619,3.760746,3.894209
N_SIv9uzh6-6XAyhVwHZHA,3.75,3.871159,3.892432,3.917614,3.766723
#NAME?,4.666667,3.830653,3.799761,3.78548,3.813395
wqIB7hUTQnCswJV4UyYyEQ,3.725806,3.787916,3.76706,3.762037,3.762037
i0JADvpUk_vFzx90qYb2cg,3,3.475623,3.569723,3.610864,3.735896
50vp5JKtNeAubhPD9cmuHQ,4.333333,3.853595,3.843058,3.837915,3.766723
8cL7aJVKTYmLguzXEAS3Lw,3.690476,3.89942,3.846986,3.838071,3.838071
tJS-JB23Z5kpKpoxsPcYEw,5,3.856887,3.848322,3.847777,3.766723
8ZQc4awuK6_yvcERvczR5g,3.214286,3.594971,3.647453,3.662329,3.735896
3uKMWenB5ApgXHx6C3Aaug,3.8,3.588808,3.632775,3.648467,3.766723
EDCYXRV3Qs6bqf_rBEKhBQ,3,4.454113,4.349826,4.382643,4.721893
CEOXKD0S5_Yr9gX9zSSrsw,4.333333,3.666817,3.730746,3.775059,3.894209
lem7XGgKM5a4pAgop2mQqw,3.5,3.651898,3.680307,3.686521,3.735896
fwFkMP9JKrtcxmG68TsPmA,5,3.757167,3.755994,3.755609,3.766723
Lx4ZFP6dIMzi7Ib-ljV-ww,3.55,3.651898,3.680307,3.686521,3.735896
TOdrekhoATZ22I3HGkZ3bQ,4,3.63361,3.678294,3.703336,3.766723
e0wJd1deF4Wl-etBC7nBgQ,2.6,3.665583,3.662215,3.660517,3.766723
EvtjjnRkHX00rhqgrLwaqA,3.25,4.033295,4.009055,3.997258,3.997258
R5Lz6OiNzaKdDt41MfMOog,1,3.635415,3.636591,3.637708,3.724614
jpfyg2q29oxgFGmKG5SbNQ,3.666667,4.222513,4.219932,4.218537,3.766723
ZNi59SPFF2GXSmRrk-f5Rw,3.606061,3.795501,3.805966,3.811046,3.811046
5xt6voM2-nVtuAfML6o-OA,1.333333,3.821658,3.80289,3.7928,3.766723
txCJurIIrE9ZoHu3gZUvnQ,2.583333,3.72684,3.730494,3.731549,3.735896
yTVafrqgxkWrtUqr5yEg8Q,5,4.132633,4.125935,4.122895,3.766723
J-HAglJTtSV2xaALR0XBOA,3.333333,3.651898,3.680307,3.686521,3.735896
4xLRmAD8QeqbN7Q7xTbmYg,3,3.63361,3.678294,3.703336,3.766723
MQ4oAsidXBVxpRqCRnRVFA,3.166667,4.027529,3.96848,3.965381,4.007118
aSW8D-uiz8mupVU8XNlZlw,3.333333,3.667127,3.666403,3.664493,3.667882
uS2T2BMt7_EE7mhM3m3I7w,3.511628,3.558206,3.604988,3.621726,3.621726
2eedL3hDviwReK0w1NkRIw,4.333333,3.795231,3.774209,3.769955,3.769955
yktWUtKBja_Lzk3wwR6RFA,3.970588,4.025127,3.904093,3.872804,3.872804
4wuUW0gUJwXghqADdWYjYg,4.333333,3.98817,3.98817,3.98817,3.766723
SeSj4YAo666GIsxzQ-XjSw,5,3.687373,3.694087,3.697175,3.697175
1vYaGPKQzMebBJXFCGTH2g,3.916667,3.594971,3.647453,3.662329,3.735896
ho4Te6bO2tGs56h9PF2vuA,3.2625,3.651898,3.680307,3.686521,3.735896
oirZK3RQ48gaJJlJ4ZZVrQ,4.222222,3.635415,3.636591,3.637708,3.724614
ky7ePezVf51m3c0B0MB1PQ,5,4.040209,3.94802,3.88236,3.766723
EbZ9NzPyGZ82jGDFXJhCRQ,1.5,3.635415,3.636591,3.637708,3.724614
5CMXGvlJKiDqJy3mb6BGxw,5,3.774711,3.806462,3.830243,3.766723
Snu39WyiChz0NwFWRMyUvQ,1.333333,3.475623,3.569723,3.610864,3.735896
AnqXhbdkHHimMBR3UMS1Jw,3.857143,3.635415,3.636591,3.637708,3.724614
BojnLUPz5IzZKyQocGc7uw,3.862069,3.578446,3.646988,3.676062,3.676062
TaiAqPW-hrT4QT0MN7Ngvw,3.666667,3.922023,3.875457,3.842108,3.766723
WxZ7lWnN_AJCa8-Vd1A7ZQ,4.4,3.795231,3.774209,3.769955,3.769955
1sEn8LoHyKBhST9pGrDpuA,2.333333,3.825924,3.867131,3.899581,3.766723
udVKZfBZ3IyZf_mlTy0law,4.166667,3.79275,3.77442,3.770352,3.770352
qzGYgpNThpVDuwYDYbU5pA,4,3.821658,3.80289,3.7928,3.766723
ZiP8KBnNR-6VW8KzSDS4ag,4,3.713606,3.723846,3.729323,3.766723
ASxUPQGzDomkggD6S4brpg,3.333333,3.72684,3.730494,3.731549,3.735896
2gMx4KnXbNtpoCuVCmyo3g,2,3.824118,3.791792,3.788788,3.788788
pWPzxPPXN4IqI7RUU_8KKw,4.4,3.962997,3.919704,3.911798,3.911798
1zDCfNgtfyh-Uw8j3JxhHA,3.844444,3.651898,3.680307,3.686521,3.735896
DR313fx6DQbU_wcEFhr5vg,3.455882,3.635415,3.636591,3.637708,3.724614
amQir2cEG2MV625L0dE8aQ,3.818182,3.691234,3.708922,3.713496,3.713496
W7mYJBaSOOEUciTBevrMnw,1.5,3.737596,3.727418,3.720873,3.766723
1yu0qoB0jgN-PADZX92RoA,3.181818,4.115669,4.064945,4.058957,4.058957
ImVx220_Pcp2iB5uworODw,3.45,3.854637,3.822853,3.816756,3.816756
fTSTUbpUaULQuHfLgR0z8A,5,4.020145,3.992598,3.954625,3.766723
RBvQPI6xn2GmiAOnhirBUw,4.666667,3.883433,3.828019,3.818623,3.818623
mj4dPItsd8E6YmA64X3FRg,4.333333,3.714494,3.740076,3.758422,3.766723
J81TicyMBIMqhBUXh8HXhQ,4,3.22596,3.356425,3.476062,3.766723
VBhgkRUNe9gjc1HpmHA3Zw,2.797101,3.651898,3.680307,3.686521,3.735896
NBmkXVdZd7TTr4eTFXHGMA,4.666667,3.665583,3.662215,3.660517,3.766723
4iDP-PrZDfIbhNIWKhSFUQ,5,4.015617,3.990477,3.977358,3.977358
0rbT0Nf-A56t4DnYIIvy-Q,3,3.607007,3.671595,3.708881,3.708881
vH_WlMNtzx7Dq6Li5ecWEQ,3.666667,3.623316,3.644551,3.65228,3.766723
yBbqiCdOdiSz3QOaZu6cGg,3.5,3.78407,3.765169,3.759928,3.759928
ZgT_GjPHjwzk7l04xU-u_A,3.833333,3.8055,3.79018,3.782651,3.823285
euSK0uPFinytVDR_UROMTA,2.894737,3.918248,3.892915,3.886579,3.886579
Qcj2oLNPDYARllyfdnpGjA,4.75,4.088771,4.060224,4.052953,4.052953
K4VHuqUFwc4eeC8LkMLyTA,3.777778,3.824118,3.791792,3.788788,3.788788
MoGt8mIg6yEdkPjHoTNb7g,4.4,3.889949,3.905452,3.914371,3.914371
2DmNeO4CwPWj27QBbq_mfg,4.333333,3.895385,3.906532,3.912313,3.912313
dn9bClL4ECqKfi6bvkKwSg,3.333333,3.635415,3.636591,3.637708,3.724614
eIWGYfGEoOS0dup41APkoA,4.4,3.953968,3.953968,3.953968,3.766723
8Gh4a0-MCLPRKbIn5BmYBg,4,3.877985,3.889884,3.894209,3.894209
owmcrAOmaJeB8O6UQlhgNw,2.25,3.535451,3.588055,3.615472,3.735896
EmEoHyDADL_6ldeUyNUsqw,3.4,4.250982,4.244217,4.23842,3.766723
DAOoaurZxekzu5ZrYAT8gA,4.5625,3.766723,3.766723,3.766723,3.766723
BJfjd8oEMW_zq8KTkixyig,3.3,3.483986,3.5317,3.564509,3.564509
0f1oltdXd_3elbeLPK49Og,2.75,3.598928,3.689583,3.757911,3.766723
opyB7d2ar-rrWLR4RPsUPw,4.4,3.486627,3.571608,3.6154,3.766723
Pu8VN6X8FabospVAYBz7FQ,4.25,3.734386,3.72059,3.707829,3.766723
RMZDwIRKt0E4LoYbjSs91Q,4.666667,4.049246,4.010032,3.995386,3.995386
wZwZcte4lcbu51NOzCjWbQ,3.335227,3.787916,3.76706,3.762037,3.762037
I4uAbB_i9dLtPkWJvyOXiQ,2.666667,3.877985,3.889884,3.894209,3.894209
vSWEXsXmJw5ozuF4zqE9ng,3.085714,3.853483,3.81092,3.803655,3.803655
dec2TzjQ1skgmugHKJyLwQ,3.769231,3.669786,3.694641,3.700165,3.700165
xVaPo0y0qTnkglMGaFYaWQ,3.652174,3.702477,3.703177,3.70348,3.70348
wbgSxmuquSeAhtUEWcjAJQ,5,4.143244,4.127001,4.113919,3.766723
0Z5ZdHaqmE1Iu8aTgp2qXg,4.666667,4.106884,4.066821,4.039598,4.029642
L1ymPhPjisiSD6RI1NtnQg,3.971429,3.869816,3.82594,3.819446,3.819446
oXKPSI-RUqOvmuSCh_DEQQ,4.116022,3.758922,3.753071,3.751654,3.762037
3OuewoNUlHOpV5Qmsa7eMg,4,3.757167,3.755994,3.755609,3.766723
nytd8aC5Y9et_iMCuas-vg,2.375,3.795231,3.774209,3.769955,3.769955
QsvRjgQacMMFf8dit7qqDw,2.25,3.735896,3.735896,3.735896,3.735896
MkboQ5nAYtUQie5i2NROVw,5,4.250982,4.244217,4.23842,3.766723
YKuuE9tWiGUYd14WbtAk_A,3.666667,3.980247,3.968207,3.964834,3.964834
etIQAJNEJnTi24Jub5Bgyw,5,4.040209,3.94802,3.88236,3.766723
NvL35mHpScWI2wnLPmYQCw,1.75,3.475623,3.569723,3.610864,3.735896
ckqbs45ngAwsgyvK_SWkvg,3.833333,3.854637,3.822853,3.816756,3.816756
1-40wS09HcJnJIKRVWRL6g,3,3.795231,3.774209,3.769955,3.769955
0Rrih6W3LGrNGB_3cQaplg,3.428571,3.877985,3.889884,3.894209,3.894209
W9yul8Q_Z5gMQzcpW98Aeg,4.333333,3.980247,3.968207,3.964834,3.964834
BBPkwpj9kSeDuy0uOwWHJA,4.092308,3.691234,3.708922,3.713496,3.713496
0zjzaE5tCH86JnPZwDpfaw,3.222222,4.048267,4.011131,3.993369,3.993369
v91laC9hHODn2WcN_PLE9A,3.333333,3.44954,3.568353,3.65568,3.894209
#NAME?,3.9,3.830653,3.799761,3.78548,3.813395
9BJ5h9X1krpXFjKj0a6wbg,4.284444,3.626088,3.647303,3.654186,3.654186
ZAhZFqC_bTVXmDlx0E0Wmg,4,3.980247,3.968207,3.964834,3.964834
79_ximd9-lVcXcWqZy8RgA,3.875,3.691234,3.708922,3.713496,3.713496
D7hnZ397ZTxWqx6EvpAO9Q,4.457143,4.189687,4.13133,4.11209,4.204525
MXFcSmW3m-9IXQEA_7l62g,2.444444,3.766723,3.766723,3.766723,3.766723
OiEnabGg9j8S_jHBXUBgCw,4.2,3.982226,3.970796,3.968538,3.968538
HhJbJjdw8vuxYT4QpLIW6Q,2.333333,3.79116,3.86017,3.914584,3.766723
y75baZnoI51J8WS7NK9FHQ,3.954128,3.854637,3.822853,3.816756,3.816756
VtHKaOSOPhZqDGf85X1oiw,4.333333,3.995399,3.935106,3.923813,3.923813
rk4evtzXiaHF2W8U0eX3TQ,3.333333,3.714494,3.740076,3.758422,3.766723
sCa3a9H2Wz-HPL4NC8D3xA,2,3.651898,3.680307,3.686521,3.735896
OtRxxR2WSTQ2xpx46NE3_A,2.666667,3.877985,3.889884,3.894209,3.894209
Yw86Jnab9ixke9xJ5pLhMQ,2.666667,3.72684,3.730494,3.731549,3.735896
6HAwTnhNJoR5VNdfUrRoEw,4.283784,3.933825,3.941048,3.946955,3.946955
ygpyL_-W5-AwYqdzT8sP9Q,4.733333,3.949621,3.899139,3.868924,3.766723
R0TyGazD5a0Wc7QkIAUTJQ,3.083333,3.66661,3.694507,3.702978,3.735896
UE4h9OXNzNInmxseAkUihw,3.814815,3.792449,3.76951,3.76422,3.76422
kLCmhtUSGMtFnV5GtS929w,3,3.651898,3.680307,3.686521,3.735896
zBGfa6Vx4K59v8OR81gzJg,3.0625,3.598502,3.646872,3.656382,3.656382
cD8-q4P1VE9ePM5YdUPaVg,3.666667,4.07112,3.98128,3.935065,3.766723
eXALA0wNH2LdwpUlGvWsKw,2.4,3.523907,3.582394,3.606443,3.735896
5eplbhUFhY4_uL7tV2VxAA,3.5,3.560024,3.683378,3.776109,3.776109
hCtyvahPsEOUb38LKxEQNQ,3.047619,3.669786,3.694641,3.700165,3.700165
M6fjHpkL9IRI-nI0BattRw,4.012766,3.824118,3.791792,3.788788,3.788788
iDga4CEpgHTaS4VEQ0fQTw,4.470588,3.766396,3.753346,3.74916,3.74916
4NMElef11_YmVzxOpcsALg,4.133333,3.651898,3.680307,3.686521,3.735896
gLSU0UZ3LYhQoUUtIfHrmg,2,4.156876,4.138246,4.129935,3.766723
KpSlOq7Ba887tksSsD4wVQ,4,3.737596,3.727418,3.720873,3.766723
NC3V9CPnzV96cxlkZdYi9w,4.0625,3.971749,3.942767,3.923714,3.970529
g2jHP8cPKY253Tw0TKQQ5g,4.333333,3.651898,3.680307,3.686521,3.735896
v0UcWfHvGgYZYFobaSOr8A,3.878788,3.641845,3.666209,3.679403,3.679403
TYypDpVtkAV_d0FXULrawA,4.833333,3.734505,3.738826,3.740683,3.743501
osrG5x3grwQmQcvWgUdySw,4.333333,3.795231,3.774209,3.769955,3.769955
eDkEUMZdedOOLdZhrIdF1A,3.833333,4.00018,3.996959,3.994679,3.766723
fib0PyPJ2yJO7i8TLnuqXA,4,3.775162,3.777562,3.778604,3.772563
j8EdmN5dN_hUZ5Y1wfDFdg,2.333333,3.500512,3.594087,3.627284,3.735896
slpV71Ne8HC0uAzwKLMxVg,2.714286,3.952412,3.932906,3.93876,3.766723
Z4YXlAavaSKyFPCxEuEqpg,1,3.982226,3.970796,3.968538,3.968538
HTpBzBg3OLU-lQUqRIqoiw,3,3.735896,3.735896,3.735896,3.735896
zrO-RPR3fSdA7sI-IRGWIQ,3.666667,3.665583,3.662215,3.660517,3.766723
5EyT-ZbhJR6LwtVaPyE3bg,4.128205,4.115986,4.079404,4.076451,4.1322
yCjohkt_oCbW8nYUhRN5tg,3,3.521578,3.555751,3.566027,3.766723
#NAME?,3.5,3.830653,3.799761,3.78548,3.813395
9-cRrGH5WmZKQ_O6LtfSbw,4.086957,3.745838,3.743503,3.744304,3.744304
vjHkbRBdUwG8aHDXllz37A,3.375,3.735896,3.735896,3.735896,3.735896
5M7YgorCUTEZkKYNbKDHTA,2.25,2.723247,2.83396,2.975177,3.766723
tTcsvA98b7ez7s3UqGK94Q,3.333333,3.774711,3.806462,3.830243,3.766723
pLVZtesIhIopzK3IPWTXXg,4.333333,4.050014,4.033069,4.029642,4.029642
NlD18mwNRjNPzH8hs7abPQ,3.25,3.871261,3.823494,3.781179,3.766723
yW4XOMS4biiSXOwkbZ6wpA,3.5,3.631877,3.660389,3.686815,3.759346
aRkYtXfmEKYG-eTDf_qUsw,4.22807,3.982226,3.970796,3.968538,3.968538
61Yk_UEcDAd-IBu6wzBc8A,4.666667,4.184374,4.140506,4.124061,4.292842
3XG4-xRNCHPQs2sAYa66pw,2.166667,3.339365,3.428802,3.494598,3.70142
fYP6ug4T80HpWbVJmkDP1w,3.166667,3.795501,3.805966,3.811046,3.811046
2ndAAX7cHQoex6ZDpDYxhA,3.8,3.82652,3.824449,3.823594,3.766723
o0snahBUg0DYC5PIM0bz3Q,4.875,3.871299,3.845261,3.833655,3.766723
r7Ge8_c5Y2TXthb4CSjzaA,3.126582,3.666302,3.685272,3.69089,3.69089
9XXRokqQsjitcHuwKTA2WQ,3.857143,4.015617,3.990477,3.977358,3.977358
QFM_2n6DE80Mgw_f-WPMuw,4,3.884826,3.864998,3.856325,3.90613
Q0a4EazUm4kb4yQxprctxA,4.333333,3.871299,3.845261,3.833655,3.766723
lGe-TqVudTQvDQ_pj0jmNw,2,3.774711,3.806462,3.830243,3.766723
rima62YizeDOVWksZ80KMQ,3.571429,3.895385,3.906532,3.912313,3.912313
5nazrxmIAH7RMgURdrSCIg,3,3.598502,3.646872,3.656382,3.656382
chF0P_B8pTAy_4xvLTUZ_w,1.333333,3.656142,3.67513,3.704209,3.803655
0QRvOpNbrHfik3wBupGFmg,1.75,3.910713,3.916327,3.918047,3.918047
9VZXVARIbeb46Zvv90onpA,2,3.397546,3.452583,3.481277,3.766723
fIKtyu82zndfv3MnPy3epQ,5,3.835473,3.822164,3.822022,3.766723
hiXt1iC9nJh3--kz80zRtA,4,3.666302,3.685272,3.69089,3.69089
mreFUEBcePvF0ovORu2qng,3.384615,3.959192,3.900638,3.878701,4.018717
F3369TaW9x1tZVR4Q3V8_g,3.666667,4.008066,4.004689,4.017249,3.766723
Bjt3rB73dvSDe1XEPEWc6w,3.992908,3.666302,3.685272,3.69089,3.69089
BbsiNNh2FNbU2fHIgAOk2A,2.666667,3.803301,3.786432,3.780998,3.780998
zAoFrUwRVdSrvYWNB5e5Jw,2.074074,3.697336,3.698908,3.70057,3.717843
ykfTh6HI219NoMsWBxulxw,3.263158,3.594971,3.647453,3.662329,3.735896
EFxaUHb6UwOpsvIIdZk-Ng,2.9,3.523907,3.582394,3.606443,3.735896
uO9jlgjrV3_Td4hj_WfDSg,2.357143,3.710841,3.735229,3.750287,3.766723
Kubga5tinYIAKajn_4u-4Q,4.5,3.977758,3.977758,3.977758,3.766723
KoJ4jNSmqYbmKqcoh-2dNA,1.916667,3.824118,3.791792,3.788788,3.788788
lnLfi_9ryfetVoHCFtwiYg,5,4.181488,4.107803,4.084467,4.113394
d47eCbPAEWha4KHmjMB_Ew,3.333333,3.795231,3.774209,3.769955,3.769955
VTFx4ADDP6nPnlcMHB1-Ow,4,3.735896,3.735896,3.735896,3.735896
oZnDl9u2CImtvvKrc3KmPw,4,3.651898,3.680307,3.686521,3.735896
aV4g1yMKv75FZGWs4a_2Bw,3,3.868164,3.834576,3.828244,3.828244
ThP_Q_vA5wpIjo5i6axaoQ,4.105263,3.85779,3.857036,3.864565,3.931511
TEBlWbSk0Ep77OezLrGgng,4.2,3.980247,3.968207,3.964834,3.964834
y6FmluxKoJoF-4VZ7DvwWw,4.75,3.865171,3.844432,3.836971,3.766723
Y4WiIZc9oTzgG1ClstvE6g,5,3.932079,3.951104,3.977967,3.766723
9T7eOkHOjWfE21KxgPxo3Q,4.4,2.827077,3.018186,3.244726,3.766723
uVMKdpleBePeFKjixU6AMQ,4.433333,4.077,3.974027,3.948731,4.165493
vR2XXhissXsPq0LhcdINuQ,2.75,3.651898,3.680307,3.686521,3.735896
aI_RzGMU35cFL1St2HgPkw,3.444444,3.594971,3.647453,3.662329,3.735896
TX44pKdAmynE8E3TaH0q3A,1.8,3.55854,3.597611,3.624586,3.700165
ykKSshfa9ANCZCuvM2LaWg,3.52,3.558346,3.58767,3.607618,3.655492
TRD-6PxJX2fWL91dRrny6A,3.6,3.706767,3.710156,3.712807,3.728656
gisqm25gjoAxutucBYnRKQ,3.625,3.55854,3.597611,3.624586,3.700165
DjVWQ_Idtw6X5Eg0W5JFWg,4.028571,3.826619,3.802508,3.797634,3.797634
IBAfZdSO3iD2pkf3EsakCg,5,3.370613,3.459785,3.594079,3.766723
#NAME?,3,3.830653,3.799761,3.78548,3.813395
hW0Ne_HTHEAgGF1rAdmR-g,3.236967,3.342069,3.39442,3.40128,3.25247
VXIkI9_EbDbYHeO9IzKjJg,4.415094,3.851485,3.84225,3.839386,3.839386
yOYFhiTjT-SM4spKtDk92w,3.666667,3.574027,3.594801,3.611008,3.700962
5p3lTFUbDpsal-Wm-0zfDw,3.666667,3.774711,3.806462,3.830243,3.766723
jQIP0hS5CyXG8rQZjXaEQA,2.75,3.774711,3.806462,3.830243,3.766723
17AQhJKGRA3YLeN0pB64cg,3.375,3.982226,3.970796,3.968538,3.968538
i-jP5qyR1Sqp9_Fjp2rJ5w,3.833333,3.316346,3.383698,3.40953,3.766723
SvhXjMn91ODnzkjjZY7j6A,3.857143,4.002988,3.986866,3.986735,3.986735
XMQQXhJWOGihXETq2HqNJA,2.294118,3.316346,3.383698,3.40953,3.766723
zSzE4rW9FE3fGqiEzZ91Vw,3.566265,3.651898,3.680307,3.686521,3.735896
f1cfs9BhhM-5ivTiR618UQ,5,3.877985,3.889884,3.894209,3.894209
JXBdcBb3ivm89fhr6-yfSQ,4.28125,4.002988,3.986866,3.986735,3.986735
TUM0RS3QDhZaGk5DPkncPw,4.285714,3.737596,3.727418,3.720873,3.766723
9EoPyXDPRE5TKdHPqruvjw,5,4.073334,4.033531,3.994614,3.766723
DZZQhoOWmTcJi2iSBscV-g,3.333333,4.184374,4.140506,4.124061,4.292842
VEKelzzAGxp-It6b5osgcg,4.142857,3.853483,3.81092,3.803655,3.803655
QBOl1IrpvzEpxD9hO3gMwg,3.8,3.873715,3.831203,3.819022,3.819022
hm6C88ehaQy721_r98krpw,3.666667,3.78407,3.765169,3.759928,3.759928
nmj5yK9dZ2atlM9RYDCRHw,3.302083,3.78413,3.799505,3.807056,3.837421
3f0jwMOsWg_PHKVLKP2mTA,2,3.273469,3.279765,3.287169,3.766723
ZvvTPVqChi-mQd1JV6VM5w,4.5,3.62165,3.649817,3.667679,3.667679
I117Heo3s28G07z-NGZXbg,4,3.961424,3.946031,3.936925,3.766723
qVN-P0aov4z5oknS12Cq1g,3.222222,3.669786,3.694641,3.700165,3.700165
0PO74pfETLFUs0AcdvdCdQ,4,3.766723,3.766723,3.766723,3.766723
1zPhQ3_jdmQTn9_--IbYLQ,4.692308,3.791782,3.776162,3.76353,3.76353
DnKFgFrKZYjDw8ex43isXg,5,4.13208,4.110248,4.098618,4.161926
Mf901SLybFm8QrYgBUh7zg,3.833333,3.577766,3.615058,3.635131,3.766723
i98vDwJCbC4RHvDo0_XQuw,2,3.735896,3.735896,3.735896,3.735896
qVoWe3nVVkg5KSOmQpntIw,3.888889,3.854637,3.822853,3.816756,3.816756
ZHuJrSE9n9rhAnUIGVyYzA,2.833333,3.588808,3.632775,3.648467,3.766723
s0Xpzb2GzBILFAKMpAtspQ,4.083333,3.877985,3.889884,3.894209,3.894209
fI2VwhaV_Rozbb9wq3wKsQ,3.25,3.67638,3.770979,3.869048,3.869048
uJMwoQ0XGLr2Z4wxEFt-QQ,4,4.134537,4.127397,4.123899,3.766723
OedV_QX8aD7MeLqshhWkCQ,3.875,3.598502,3.646872,3.656382,3.656382
UxMnY3Dxafucv5cXHyfBSA,3.642857,3.523907,3.582394,3.606443,3.735896
06A3s7Ji-kJQbVxC6QbdNg,4,3.486214,3.548512,3.596407,3.596407
Z-NqgB1w0VpkwYpuO64rnw,4.75,4.025127,3.904093,3.872804,3.872804
Sv_lFIgh5CnfC31mY5Uo7A,3.6,3.982226,3.970796,3.968538,3.968538
JI72RMUy-72PrLbk7EuKCg,4.333333,3.523851,3.622501,3.758201,3.766723
z3zcsnK26QhC7TqDX73zvA,2.88,3.617302,3.637194,3.64731,3.64731
Gf-FgV7JdrqynLzWS2h4zQ,5,3.810865,3.790498,3.774923,3.774923
T4VsuYbgEqp1n_FghmFg2w,3.8,3.980247,3.968207,3.964834,3.964834
ujl4ycj2iHu9weHq437LXg,3,3.795231,3.774209,3.769955,3.769955
rHFWPJML2WlGbad0Tqevxw,3.194444,3.707994,3.71351,3.715405,3.715405
Kqn4J9NTgZdMAnV4HuYh5A,4.311475,3.982226,3.970796,3.968538,3.968538
i8oOeXpvCiorgNcxXKLh5Q,3.75,3.795834,3.80338,3.803969,3.766723
kIQ646tVxDv0Tyv2Tuz_kA,4.388889,3.766396,3.753346,3.74916,3.74916
CFaRVxsnN4Zjf28cbORKIA,3.69697,3.651898,3.680307,3.686521,3.735896
JKcvOz686_Daf_racGSQxw,3.5,3.04234,3.109742,3.147404,3.766723
OWain9KWY-rr_dbE-OYPlw,3.333333,3.707327,3.696678,3.698137,3.776301
saDJPEJvnionK0PZwSF9FA,1.5,3.55854,3.597611,3.624586,3.700165
Mx_IcFzTaPiPMm5SQY743w,3,3.735896,3.735896,3.735896,3.735896
2k0tA5TEw58eav8ZEahC0w,3.666667,3.898665,3.876271,3.86274,3.766723
w8SrdJXeqTR4PZHieJ7DXA,4.333333,3.980247,3.968207,3.964834,3.964834
L9X45EZhSDwT7z13TYzYlg,2.333333,3.8308,3.788788,3.776504,3.776504
B3dFJHoOTAy4s5vXGX4SRQ,3.571429,3.774711,3.806462,3.830243,3.766723
Pj22z5yPSozm_8G1OuzDwg,4.428571,3.956733,3.925593,3.930546,4.014132
GhC1V0MRGoma3MP0Gn28Fw,4.333333,3.735896,3.735896,3.735896,3.735896
927fQIBTv8_FzDUaPYSTOg,5,4.116336,4.086981,4.074574,3.766723
Xs7mmiB8DldSH_hye0_nrQ,4.333333,3.971632,3.919063,3.897322,4.066667
IqCiBDhb-QE25SAia-tC6A,4.666667,3.66409,3.717314,3.776712,3.90613
SCkmmn7p6gOs_8_8tnPakw,3,3.737418,3.722496,3.716326,3.731161
r95XZzXPOe83NfjBZZSJDQ,4,4.184374,4.140506,4.124061,4.292842
OVGz4ljvfIslSFwgDEpw-Q,4.666667,3.78256,3.78256,3.78256,3.766723
